Jahr,Monat,Tag,Zeit,WiRi Grad,WiGe m/s,Lufttemp,Rel. Feuchte
1989,03,13,1500,999,99.9, 99.9,999
1989,03,13,1530,999,99.9, 99.9,999
1989,03,13,1600,999,99.9, 99.9,999
1989,03,13,1630,999,99.9, 99.9,999
1989,03,13,1700,999,99.9, 99.9,999
1989,03,13,1730,999,99.9, 99.9,999
1989,03,13,1800,999,99.9, 99.9,999
1989,03,13,1830,999,99.9, 99.9,999
1989,03,13,1900,999,99.9, 99.9,999
1989,03,13,1930,999,99.9, 99.9,999
1989,03,13,2000,999,99.9, 99.9,999
1989,03,13,2030,999,99.9, 99.9,999
1989,03,13,2100,999,99.9, 99.9,999
1989,03,13,2130,999,99.9, 99.9,999
1989,03,13,2200,999,99.9, 99.9,999
1989,03,13,2230,999,99.9, 99.9,999
1989,03,13,2300,999,99.9, 99.9,999
1989,03,13,2330,999,99.9, 99.9,999
1989,03,14,0000,999,99.9, 99.9,999
1989,03,14,0030,999,99.9, 99.9,999
1989,03,14,0100,999,99.9, 99.9,999
1989,03,14,0130,999,99.9, 99.9,999
1989,03,14,0200,999,99.9, 99.9,999
1989,03,14,0230,999,99.9, 99.9,999
1989,03,14,0300,999,99.9, 99.9,999
1989,03,14,0330,999,99.9, 99.9,999
1989,03,14,0400,999,99.9, 99.9,999
1989,03,14,0430,999,99.9, 99.9,999
1989,03,14,0500,999,99.9, 99.9,999
1989,03,14,0530,999,99.9, 99.9,999
1989,03,14,0600,999,99.9, 99.9,999
1989,03,14,0630,999,99.9, 99.9,999
1989,03,14,0700,999,99.9, 99.9,999
1989,03,14,0730,999,99.9, 99.9,999
1989,03,14,0800,999,99.9, 99.9,999
1989,03,14,0830,999,99.9, 99.9,999
1989,03,14,0900,999,99.9, 99.9,999
1989,03,14,0930,999,99.9, 99.9,999
1989,03,14,1000,999,99.9, 99.9,999
1989,03,14,1030,999,99.9, 99.9,999
1989,03,14,1100,999,99.9, 99.9,999
1989,03,14,1130,999,99.9, 99.9,999
1989,03,14,1200,999,99.9, 99.9,999
1989,03,14,1230,999,99.9, 99.9,999
1989,03,14,1300,999,99.9, 99.9,999
1989,03,14,1330,999,99.9, 99.9,999
1989,03,14,1400,999,99.9, 99.9,999
1989,03,14,1430,999,99.9, 99.9,999
1989,03,14,1500,999,99.9, 99.9,999
1989,03,14,1530,999,99.9, 99.9,999
1989,03,14,1600,244, 4.0, 99.9,999
1989,03,14,1630,248, 4.0, 99.9,999
1989,03,14,1700,248, 2.7, 99.9,999
1989,03,14,1730,246, 2.7,  4.8,999
1989,03,14,1800,236, 2.7,  4.2,999
1989,03,14,1830,233, 2.7,  3.8,999
1989,03,14,1900,219, 2.6,  3.8,999
1989,03,14,1930,219, 2.6,  3.8,999
1989,03,14,2000,200, 2.8,  3.7,999
1989,03,14,2030,188, 2.8,  3.9,999
1989,03,14,2100,190, 3.6,  4.0,999
1989,03,14,2130,184, 3.6,  4.3,999
1989,03,14,2200,187, 3.7,  4.0,999
1989,03,14,2230,187, 3.7,  4.2,999
1989,03,14,2300,200, 4.6,  4.6,999
1989,03,14,2330,228, 4.6,  4.7,999
1989,03,15,0000,225, 2.7,  4.1,999
1989,03,15,0030,173, 2.7,  2.8,999
1989,03,15,0100,154, 3.2,  3.0,999
1989,03,15,0130,146, 3.2,  2.7,999
1989,03,15,0200,159, 4.3,  2.4,999
1989,03,15,0230,169, 4.3,  2.8,999
1989,03,15,0300,178, 5.7,  3.0,999
1989,03,15,0330,184, 5.7,  4.1,999
1989,03,15,0400,197, 6.3,  4.0,999
1989,03,15,0430,207, 6.3,  4.0,999
1989,03,15,0500,216, 6.2,  3.8,999
1989,03,15,0530,226, 6.2,  3.5,999
1989,03,15,0600,226, 7.1,  3.5,999
1989,03,15,0630,230, 7.1,  3.1,999
1989,03,15,0700,227, 7.5,  2.8,999
1989,03,15,0730,225, 7.5,  2.2,999
1989,03,15,0800,221, 7.9,  2.0,999
1989,03,15,0830,225, 7.9,  2.1,999
1989,03,15,0900,235, 7.0,  2.3,999
1989,03,15,0930,237, 7.0,  2.5,999
1989,03,15,1000,239, 6.8,  2.8,999
1989,03,15,1030,235, 6.8,  2.8,999
1989,03,15,1100,231, 6.8,  3.0,999
1989,03,15,1130,237, 6.8,  3.2,999
1989,03,15,1200,238, 6.5,  3.4,999
1989,03,15,1230,241, 6.5,  3.7,999
1989,03,15,1300,243, 6.8,  3.9,999
1989,03,15,1330,243, 6.8,  4.2,999
1989,03,15,1400,241, 6.4,  4.4,999
1989,03,15,1430,244, 6.4,  4.5,999
1989,03,15,1500,248, 5.5,  4.7,999
1989,03,15,1530,249, 5.5,  5.0,999
1989,03,15,1600,246, 6.6,  5.3,999
1989,03,15,1630,249, 6.6,  5.5,999
1989,03,15,1700,252, 6.3,  5.8,999
1989,03,15,1730,254, 6.3,  5.9,999
1989,03,15,1800,257, 5.7,  6.0,999
1989,03,15,1830,257, 5.7,  6.0,999
1989,03,15,1900,253, 4.8,  6.0,999
1989,03,15,1930,253, 4.8,  6.1,999
1989,03,15,2000,253, 4.8,  6.1,999
1989,03,15,2030,250, 4.8,  5.9,999
1989,03,15,2100,249, 4.8,  5.7,999
1989,03,15,2130,247, 4.8,  5.7,999
1989,03,15,2200,232, 3.6,  5.7,999
1989,03,15,2230,228, 3.6,  5.7,999
1989,03,15,2300,222, 3.7,  5.6,999
1989,03,15,2330,216, 3.7,  5.6,999
1989,03,16,0000,235, 3.6,  5.7,999
1989,03,16,0030,225, 3.6,  5.7,999
1989,03,16,0100,215, 3.8,  5.7,999
1989,03,16,0130,209, 3.8,  5.9,999
1989,03,16,0200,203, 4.2,  5.9,999
1989,03,16,0230,197, 4.2,  6.0,999
1989,03,16,0300,198, 3.6,  6.1,999
1989,03,16,0330,190, 3.6,  6.1,999
1989,03,16,0400,184, 2.9,  6.1,999
1989,03,16,0430,170, 2.9,  6.1,999
1989,03,16,0500,149, 2.6,  5.9,999
1989,03,16,0530,165, 2.6,  5.8,999
1989,03,16,0600,183, 2.4,  5.8,999
1989,03,16,0630,177, 2.4,  5.7,999
1989,03,16,0700,157, 2.9,  5.6,999
1989,03,16,0730,147, 2.9,  5.5,999
1989,03,16,0800,158, 6.3,  5.8,999
1989,03,16,0830,176, 6.3,  7.2,999
1989,03,16,0900,190, 6.7,  7.3,999
1989,03,16,0930,206, 6.7,  7.4,999
1989,03,16,1000,212, 6.7,  7.5,999
1989,03,16,1030,216, 6.7,  7.6,999
1989,03,16,1100,226, 6.0,  7.8,999
1989,03,16,1130,225, 6.0,  7.9,999
1989,03,16,1200,228, 6.3,  8.0,999
1989,03,16,1230,226, 6.3,  8.0,999
1989,03,16,1300,232, 6.8,  8.2,999
1989,03,16,1330,233, 6.8,  8.5,999
1989,03,16,1400,227, 6.9,  8.5,999
1989,03,16,1430,224, 6.9,  8.5,999
1989,03,16,1500,221, 6.8,  8.6,999
1989,03,16,1530,222, 6.8,  8.9,999
1989,03,16,1600,225, 7.0,  8.6,999
1989,03,16,1630,222, 7.0,  8.6,999
1989,03,16,1700,216, 6.3,  8.4,999
1989,03,16,1730,216, 6.3,  8.4,999
1989,03,16,1800,213, 5.5,  8.3,999
1989,03,16,1830,216, 5.5,  8.2,999
1989,03,16,1900,222, 5.5,  7.4,999
1989,03,16,1930,228, 5.5,  7.1,999
1989,03,16,2000,236, 5.7,  6.9,999
1989,03,16,2030,236, 5.7,  7.0,999
1989,03,16,2100,220, 6.1,  6.8,999
1989,03,16,2130,214, 6.1,  7.0,999
1989,03,16,2200,203, 6.7,  7.1,999
1989,03,16,2230,202, 6.7,  6.8,999
1989,03,16,2300,200, 7.2,  7.1,999
1989,03,16,2330,192, 7.2,  7.4,999
1989,03,17,0000,211, 6.7,  7.4,999
1989,03,17,0030,209, 6.7,  7.6,999
1989,03,17,0100,203, 8.8,  7.4,999
1989,03,17,0130,206, 8.8,  7.2,999
1989,03,17,0200,214, 7.0,  6.9,999
1989,03,17,0230,216, 7.0,  7.0,999
1989,03,17,0300,225, 6.3,  7.0,999
1989,03,17,0330,225, 6.3,  6.9,999
1989,03,17,0400,225, 5.6,  6.7,999
1989,03,17,0430,228, 5.6,  6.6,999
1989,03,17,0500,229, 5.5,  6.3,999
1989,03,17,0530,227, 5.5,  6.2,999
1989,03,17,0600,230, 5.3,  6.3,999
1989,03,17,0630,233, 5.3,  6.2,999
1989,03,17,0700,237, 4.9,  6.2,999
1989,03,17,0730,240, 4.9,  6.3,999
1989,03,17,0800,244, 5.7,  6.5,999
1989,03,17,0830,247, 5.7,  6.5,999
1989,03,17,0900,248, 5.5,  7.0,999
1989,03,17,0930,245, 5.5,  7.4,999
1989,03,17,1000,244, 5.2,  7.5,999
1989,03,17,1030,245, 5.2,  7.7,999
1989,03,17,1100,247, 5.0,  7.6,999
1989,03,17,1130,247, 5.0,  7.4,999
1989,03,17,1200,253, 4.5,  7.8,999
1989,03,17,1230,252, 4.5,  8.4,999
1989,03,17,1300,263, 4.0,  7.9,999
1989,03,17,1330,280, 4.0,  8.2,999
1989,03,17,1400,292, 4.0,  7.7,999
1989,03,17,1430,286, 4.0,  7.3,999
1989,03,17,1500,278, 4.5,  6.8,999
1989,03,17,1530,272, 4.5,  6.5,999
1989,03,17,1600,273, 5.1,  6.4,999
1989,03,17,1630,267, 5.1,  6.4,999
1989,03,17,1700,262, 4.0,  6.2,999
1989,03,17,1730,259, 4.0,  6.0,999
1989,03,17,1800,280, 5.1,  5.4,999
1989,03,17,1830,291, 5.1,  4.9,999
1989,03,17,1900,300, 5.8,  4.7,999
1989,03,17,1930,302, 5.8,  2.5,999
1989,03,17,2000,293, 5.1,  2.0,999
1989,03,17,2030,293, 5.1,  1.5,999
1989,03,17,2100,295, 4.5,  1.0,999
1989,03,17,2130,298, 4.5,  0.9,999
1989,03,17,2200,298, 4.4,  0.9,999
1989,03,17,2230,299, 4.4,  0.8,999
1989,03,17,2300,300, 3.6,  0.8,999
1989,03,17,2330,302, 3.6,  1.0,999
1989,03,18,0000,336, 2.6,  0.9,999
1989,03,18,0030,339, 2.6,  0.9,999
1989,03,18,0100,347, 2.4,  0.9,999
1989,03,18,0130,349, 2.4,  0.8,999
1989,03,18,0200,360, 2.0,  0.8,999
1989,03,18,0230,360, 2.0,  0.6,999
1989,03,18,0300,360, 2.2,  0.6,999
1989,03,18,0330,360, 2.2,  0.6,999
1989,03,18,0400,360, 2.1,  0.5,999
1989,03,18,0430,360, 2.1,  0.4,999
1989,03,18,0500,15, 2.8,  0.2,999
1989,03,18,0530,21, 2.8, -0.1,999
1989,03,18,0600,24, 3.8, -0.2,999
1989,03,18,0630,26, 3.8, -0.4,999
1989,03,18,0700,28, 4.4, -0.6,999
1989,03,18,0730,28, 4.4, -0.8,999
1989,03,18,0800,22, 3.5,  0.1,999
1989,03,18,0830,32, 3.5,  0.9,999
1989,03,18,0900,43, 3.1,  2.2,999
1989,03,18,0930,42, 3.1,  3.2,999
1989,03,18,1000,36, 2.1,  3.5,999
1989,03,18,1030,34, 2.1,  2.6,999
1989,03,18,1100,33, 2.0,  3.8,999
1989,03,18,1130,30, 2.0,  5.5,999
1989,03,18,1200,10, 2.0,  4.8,999
1989,03,18,1230,320, 2.0,  5.0,999
1989,03,18,1300,322, 2.6,  5.7,999
1989,03,18,1330,314, 2.6,  4.4,999
1989,03,18,1400,303, 2.6,  4.4,999
1989,03,18,1430,295, 2.6,  4.3,999
1989,03,18,1500,292, 1.9,  3.9,999
1989,03,18,1530,289, 1.9,  3.6,999
1989,03,18,1600,285, 1.8,  3.7,999
1989,03,18,1630,283, 1.8,  3.5,999
1989,03,18,1700,278, 1.6,  3.9,999
1989,03,18,1730,286, 1.6,  4.5,999
1989,03,18,1800,275, 1.4,  3.3,999
1989,03,18,1830,257, 1.4,  2.0,999
1989,03,18,1900,245, 1.3,  2.0,999
1989,03,18,1930,225, 1.3,  1.8,999
1989,03,18,2000,263, 1.3,  2.1,999
1989,03,18,2030,291, 1.3,  0.3,999
1989,03,18,2100,301, 1.3,  0.1,999
1989,03,18,2130,307, 1.3, -0.1,999
1989,03,18,2200,218, 2.2,  0.6,999
1989,03,18,2230,178, 2.2,  0.3,999
1989,03,18,2300,182, 2.7,  0.2,999
1989,03,18,2330,181, 2.7,  0.3,999
1989,03,19,0000,196, 2.3,  0.1,999
1989,03,19,0030,191, 2.3,  0.4,999
1989,03,19,0100,190, 2.6, -0.2,999
1989,03,19,0130,184, 2.6, -0.4,999
1989,03,19,0200,191, 2.7, -0.3,999
1989,03,19,0230,190, 2.7, -0.4,999
1989,03,19,0300,194, 2.4, -0.2,999
1989,03,19,0330,197, 2.4, -0.1,999
1989,03,19,0400,197, 2.5, -0.1,999
1989,03,19,0430,197, 2.5, -0.3,999
1989,03,19,0500,198, 2.5, -0.4,999
1989,03,19,0530,197, 2.5, -0.5,999
1989,03,19,0600,191, 2.7, -0.6,999
1989,03,19,0630,193, 2.7, -0.7,999
1989,03,19,0700,190, 2.1, -0.7,999
1989,03,19,0730,178, 2.1, -1.0,999
1989,03,19,0800,169, 1.6,  0.5,999
1989,03,19,0830,163, 1.6,  2.1,999
1989,03,19,0900,157, 1.6,  3.2,999
1989,03,19,0930,152, 1.6,  4.0,999
1989,03,19,1000,146, 2.3,  4.6,999
1989,03,19,1030,135, 2.3,  4.9,999
1989,03,19,1100,120, 2.9,  5.6,999
1989,03,19,1130,114, 2.9,  6.1,999
1989,03,19,1200,114, 2.6,  6.4,999
1989,03,19,1230,113, 2.6,  6.6,999
1989,03,19,1300,125, 2.4,  8.1,999
1989,03,19,1330,147, 2.4,  7.8,999
1989,03,19,1400,149, 2.3,  8.6,999
1989,03,19,1430,150, 2.3,  8.2,999
1989,03,19,1500,147, 2.6,  8.6,999
1989,03,19,1530,137, 2.6,  8.0,999
1989,03,19,1600,119, 3.5,  7.5,999
1989,03,19,1630,113, 3.5,  7.3,999
1989,03,19,1700,112, 3.1,  7.0,999
1989,03,19,1730,112, 3.1,  7.3,999
1989,03,19,1800,113, 2.7,  5.6,999
1989,03,19,1830,114, 2.7,  4.9,999
1989,03,19,1900,107, 2.9,  4.2,999
1989,03,19,1930,111, 2.9,  4.2,999
1989,03,19,2000,112, 3.9,  4.0,999
1989,03,19,2030,118, 3.9,  3.6,999
1989,03,19,2100,120, 7.9,  3.0,999
1989,03,19,2130,118, 7.9,  2.8,999
1989,03,19,2200,115, 7.1,  2.8,999
1989,03,19,2230,114, 7.1,  2.4,999
1989,03,19,2300,115, 5.0,  2.4,999
1989,03,19,2330,114, 5.0,  2.4,999
1989,03,20,0000,120, 3.7,  2.3,999
1989,03,20,0030,122, 3.7,  2.3,999
1989,03,20,0100,113, 3.8,  1.8,999
1989,03,20,0130,112, 3.8,  1.6,999
1989,03,20,0200,120, 4.5,  1.5,999
1989,03,20,0230,120, 4.5,  1.3,999
1989,03,20,0300,127, 4.3,  0.9,999
1989,03,20,0330,127, 4.3,  0.6,999
1989,03,20,0400,126, 4.8,  0.6,999
1989,03,20,0430,126, 4.8,  0.5,999
1989,03,20,0500,130, 5.6,  0.3,999
1989,03,20,0530,130, 5.6,  0.2,999
1989,03,20,0600,135, 4.5, -0.1,999
1989,03,20,0630,130, 4.5, -0.2,999
1989,03,20,0700,130, 5.2, -0.1,999
1989,03,20,0730,129, 5.2,  0.1,999
1989,03,20,0800,128, 2.8,  0.4,999
1989,03,20,0830,131, 2.8,  1.2,999
1989,03,20,0900,166, 1.9,  3.1,999
1989,03,20,0930,232, 1.9,  4.3,999
1989,03,20,1000,228, 2.3,  5.4,999
1989,03,20,1030,256, 2.3,  5.4,999
1989,03,20,1100,254, 3.1,  7.8,999
1989,03,20,1130,222, 3.1,  6.3,999
1989,03,20,1200,230, 2.2,  6.3,999
1989,03,20,1230,232, 2.2,  7.6,999
1989,03,20,1300,253, 2.5,  7.7,999
1989,03,20,1330,251, 2.5,  8.3,999
1989,03,20,1400,249, 2.5,  9.3,999
1989,03,20,1430,241, 2.5,  9.6,999
1989,03,20,1500,228, 3.2,  9.0,999
1989,03,20,1530,216, 3.2,  9.1,999
1989,03,20,1600,225, 3.7,  9.3,999
1989,03,20,1630,247, 3.7,  9.3,999
1989,03,20,1700,247, 4.0,  8.8,999
1989,03,20,1730,257, 4.0,  9.0,999
1989,03,20,1800,284, 3.6,  8.3,999
1989,03,20,1830,299, 3.6,  7.3,999
1989,03,20,1900,295, 2.7,  6.8,999
1989,03,20,1930,300, 2.7,  6.1,999
1989,03,20,2000,294, 2.9,  6.4,999
1989,03,20,2030,289, 2.9,  6.4,999
1989,03,20,2100,279, 3.2,  6.5,999
1989,03,20,2130,271, 3.2,  6.0,999
1989,03,20,2200,263, 2.2,  5.1,999
1989,03,20,2230,260, 2.2,  4.5,999
1989,03,20,2300,245, 2.3,  4.2,999
1989,03,20,2330,225, 2.3,  3.9,999
1989,03,22,0000,220, 3.1,  3.8,999
1989,03,22,0030,212, 3.1,  4.2,999
1989,03,22,0100,203, 4.2,  4.3,999
1989,03,22,0130,198, 4.2,  4.6,999
1989,03,22,0200,202, 3.9,  4.3,999
1989,03,22,0230,212, 3.9,  4.0,999
1989,03,22,0300,217, 3.7,  4.0,999
1989,03,22,0330,219, 3.7,  4.0,999
1989,03,22,0400,228, 4.6,  3.9,999
1989,03,22,0430,228, 4.6,  3.5,999
1989,03,22,0500,225, 4.1,  3.5,999
1989,03,22,0530,226, 4.1,  2.9,999
1989,03,22,0600,230, 4.7,  2.5,999
1989,03,22,0630,229, 4.7,  2.6,999
1989,03,22,0700,222, 4.7,  3.1,999
1989,03,22,0730,221, 4.7,  3.0,999
1989,03,22,0800,228, 5.9,  3.0,999
1989,03,22,0830,234, 5.9,  2.9,999
1989,03,22,0900,248, 5.6,  2.7,999
1989,03,22,0930,263, 5.6,  2.8,999
1989,03,22,1000,270, 5.6,  3.0,999
1989,03,22,1030,273, 5.6,  4.0,999
1989,03,22,1100,263, 5.7,  4.2,999
1989,03,22,1130,267, 5.7,  5.8,999
1989,03,22,1200,270, 5.4,  6.0,999
1989,03,22,1230,274, 5.4,  6.1,999
1989,03,22,1300,272, 5.7,  6.5,999
1989,03,22,1330,275, 5.7,  5.1,999
1989,03,22,1400,279, 5.5,  5.9,999
1989,03,22,1430,280, 5.5,  5.9,999
1989,03,22,1500,279, 5.2,  6.5,999
1989,03,22,1530,279, 5.2,  6.8,999
1989,03,22,1600,278, 5.3,  5.8,999
1989,03,22,1630,270, 5.3,  6.0,999
1989,03,22,1700,264, 4.3,  5.8,999
1989,03,22,1730,260, 4.3,  5.2,999
1989,03,22,1800,260, 4.4,  5.1,999
1989,03,22,1830,260, 4.4,  4.4,999
1989,03,22,1900,261, 4.5,  4.4,999
1989,03,22,1930,256, 4.5,  4.2,999
1989,03,22,2000,258, 3.8,  4.1,999
1989,03,22,2030,258, 3.8,  4.0,999
1989,03,22,2100,260, 3.8,  4.0,999
1989,03,22,2130,263, 3.8,  4.0,999
1989,03,22,2200,253, 4.0,  4.0,999
1989,03,22,2230,253, 4.0,  4.0,999
1989,03,22,2300,248, 4.7,  4.0,999
1989,03,22,2330,245, 4.7,  4.2,999
1989,03,22,0000,233, 4.7,  4.2,999
1989,03,22,0030,228, 4.7,  4.2,999
1989,03,22,0100,219, 4.7,  4.2,999
1989,03,22,0130,219, 4.7,  4.2,999
1989,03,22,0200,224, 4.7,  4.0,999
1989,03,22,0230,230, 4.7,  4.0,999
1989,03,22,0300,235, 5.6,  4.0,999
1989,03,22,0330,236, 5.6,  3.8,999
1989,03,22,0400,240, 4.8,  3.5,999
1989,03,22,0430,236, 4.8,  3.4,999
1989,03,22,0500,241, 4.6,  3.5,999
1989,03,22,0530,239, 4.6,  3.7,999
1989,03,22,0600,241, 5.0,  3.8,999
1989,03,22,0630,240, 5.0,  3.8,999
1989,03,22,0700,231, 5.0,  4.0,999
1989,03,22,0730,227, 5.0,  4.2,999
1989,03,22,0800,225, 4.8,  4.1,999
1989,03,22,0830,216, 4.8,  4.3,999
1989,03,22,0900,203, 4.9,  4.5,999
1989,03,22,0930,206, 4.9,  4.9,999
1989,03,22,1000,221, 4.2,  5.1,999
1989,03,22,1030,230, 4.2,  5.4,999
1989,03,22,1100,240, 5.1,  6.1,999
1989,03,22,1130,238, 5.1,  6.0,999
1989,03,22,1200,241, 5.7,  6.1,999
1989,03,22,1230,236, 5.7,  6.4,999
1989,03,22,1300,228, 6.3,  6.7,999
1989,03,22,1330,235, 6.3,  6.9,999
1989,03,22,1400,238, 5.8,  7.2,999
1989,03,22,1430,243, 5.8,  7.1,999
1989,03,22,1500,244, 5.1,  7.4,999
1989,03,22,1530,248, 5.1,  7.8,999
1989,03,22,1600,244, 5.5,  8.1,999
1989,03,22,1630,242, 5.5,  8.3,999
1989,03,22,1700,230, 5.8,  8.4,999
1989,03,22,1730,230, 5.8,  8.5,999
1989,03,22,1800,233, 5.6,  8.4,999
1989,03,22,1830,235, 5.6,  8.2,999
1989,03,22,1900,224, 4.9,  8.2,999
1989,03,22,1930,227, 4.9,  7.8,999
1989,03,22,2000,223, 5.8,  7.9,999
1989,03,22,2030,225, 5.8,  7.9,999
1989,03,22,2100,225, 5.5,  7.8,999
1989,03,22,2130,228, 5.5,  7.6,999
1989,03,22,2200,228, 5.8,  7.6,999
1989,03,22,2230,225, 5.8,  7.6,999
1989,03,22,2300,220, 6.4,  7.5,999
1989,03,22,2330,220, 6.4,  7.4,999
1989,03,23,0000,245, 5.9,  7.4,999
1989,03,23,0030,247, 5.9,  6.9,999
1989,03,23,0100,244, 6.3,  7.0,999
1989,03,23,0130,246, 6.3,  6.6,999
1989,03,23,0200,267, 7.1,  6.0,999
1989,03,23,0230,286, 7.1,  4.3,999
1989,03,23,0300,294, 5.4,  3.7,999
1989,03,23,0330,286, 5.4,  3.3,999
1989,03,23,0400,286, 5.2,  3.0,999
1989,03,23,0430,280, 5.2,  2.8,999
1989,03,23,0500,282, 5.5,  2.7,999
1989,03,23,0530,284, 5.5,  2.4,999
1989,03,23,0600,282, 5.2,  2.0,999
1989,03,23,0630,279, 5.2,  1.6,999
1989,03,23,0700,279, 4.8,  1.3,999
1989,03,23,0730,280, 4.8,  0.7,999
1989,03,23,0800,279, 5.8,  1.2,999
1989,03,23,0830,284, 5.8,  1.7,999
1989,03,23,0900,289, 5.7,  1.9,999
1989,03,23,0930,291, 5.7,  1.6,999
1989,03,23,1000,292, 5.0,  2.7,999
1989,03,23,1030,292, 5.0,  2.9,999
1989,03,23,1100,285, 5.7,  3.1,999
1989,03,23,1130,284, 5.7,  4.8,999
1989,03,23,1200,283, 5.8,  5.0,999
1989,03,23,1230,282, 5.8,  4.8,999
1989,03,23,1300,283, 5.8,  5.4,999
1989,03,23,1330,286, 5.8,  6.5,999
1989,03,23,1400,286, 5.6,  7.5,999
1989,03,23,1430,282, 5.6,  6.5,999
1989,03,23,1500,279, 5.3,  6.2,999
1989,03,23,1530,278, 5.3,  6.2,999
1989,03,23,1600,276, 5.6,  5.7,999
1989,03,23,1630,274, 5.6,  5.9,999
1989,03,23,1700,272, 5.6,  5.0,999
1989,03,23,1730,273, 5.6,  5.6,999
1989,03,23,1800,269, 4.8,  4.4,999
1989,03,23,1830,271, 4.8,  3.9,999
1989,03,23,1900,270, 3.8,  3.3,999
1989,03,23,1930,269, 3.8,  2.8,999
1989,03,23,2000,262, 3.6,  2.5,999
1989,03,23,2030,260, 3.6,  2.5,999
1989,03,23,2100,255, 4.0,  2.3,999
1989,03,23,2130,248, 4.0,  2.1,999
1989,03,23,2200,241, 4.0,  2.0,999
1989,03,23,2230,234, 4.0,  1.7,999
1989,03,23,2300,231, 4.6,  1.4,999
1989,03,23,2330,216, 4.6,  1.2,999
1989,03,24,0000,213, 4.6,  0.9,999
1989,03,24,0030,209, 4.6,  0.6,999
1989,03,24,0100,209, 5.0,  0.8,999
1989,03,24,0130,203, 5.0,  0.8,999
1989,03,24,0200,208, 5.8,  0.4,999
1989,03,24,0230,222, 5.8,  0.8,999
1989,03,24,0300,222, 5.3,  1.1,999
1989,03,24,0330,230, 5.3,  0.8,999
1989,03,24,0400,222, 5.1,  0.8,999
1989,03,24,0430,216, 5.1,  0.3,999
1989,03,24,0500,212, 6.4, -0.1,999
1989,03,24,0530,211, 6.4,  0.3,999
1989,03,24,0600,209, 5.8,  0.4,999
1989,03,24,0630,206, 5.8,  0.4,999
1989,03,24,0700,213, 6.1,  0.3,999
1989,03,24,0730,214, 6.1,  1.1,999
1989,03,24,0800,217, 5.9,  1.6,999
1989,03,24,0830,213, 5.9,  1.7,999
1989,03,24,0900,215, 6.3,  3.3,999
1989,03,24,0930,217, 6.3,  4.3,999
1989,03,24,1000,222, 6.2,  3.5,999
1989,03,24,1030,229, 6.2,  3.7,999
1989,03,24,1100,232, 6.3,  3.8,999
1989,03,24,1130,236, 6.3,  3.7,999
1989,03,24,1200,237, 7.1,  3.3,999
1989,03,24,1230,229, 7.1,  3.3,999
1989,03,24,1300,229, 8.1,  3.1,999
1989,03,24,1330,230, 8.1,  3.5,999
1989,03,24,1400,222, 6.9,  3.7,999
1989,03,24,1430,211, 6.9,  4.0,999
1989,03,24,1500,222, 7.3,  4.5,999
1989,03,24,1530,230, 7.3,  4.7,999
1989,03,24,1600,233, 7.4,  4.9,999
1989,03,24,1630,236, 7.4,  5.1,999
1989,03,24,1700,241, 7.8,  5.4,999
1989,03,24,1730,244, 7.8,  5.5,999
1989,03,24,1800,248, 8.6,  5.5,999
1989,03,24,1830,250, 8.6,  5.5,999
1989,03,24,1900,244, 8.7,  5.9,999
1989,03,24,1930,247, 8.7,  6.1,999
1989,03,24,2000,249, 7.9,  6.5,999
1989,03,24,2030,250, 7.9,  6.5,999
1989,03,24,2100,252, 7.7,  6.5,999
1989,03,24,2130,254, 7.7,  6.3,999
1989,03,24,2200,256, 7.9,  6.3,999
1989,03,24,2230,254, 7.9,  6.1,999
1989,03,24,2300,258, 8.0,  6.4,999
1989,03,24,2330,257, 8.0,  6.7,999
1989,03,25,0000,244, 7.9,  7.0,999
1989,03,25,0030,244, 7.9,  7.0,999
1989,03,25,0100,244, 7.5,  6.9,999
1989,03,25,0130,240, 7.5,  6.3,999
1989,03,25,0200,246, 7.5,  6.2,999
1989,03,25,0230,251, 7.5,  6.3,999
1989,03,25,0300,254, 7.8,  6.4,999
1989,03,25,0330,249, 7.8,  6.3,999
1989,03,25,0400,248, 7.2,  6.4,999
1989,03,25,0430,250, 7.2,  6.3,999
1989,03,25,0500,251, 6.7,  6.3,999
1989,03,25,0530,254, 6.7,  6.3,999
1989,03,25,0600,257, 7.2,  6.3,999
1989,03,25,0630,263, 7.2,  6.3,999
1989,03,25,0700,254, 7.1,  6.5,999
1989,03,25,0730,253, 7.1,  6.5,999
1989,03,25,0800,257, 7.1,  6.5,999
1989,03,25,0830,257, 7.1,  6.6,999
1989,03,25,0900,260, 6.5,  6.6,999
1989,03,25,0930,263, 6.5,  6.6,999
1989,03,25,1000,275, 5.1,  6.7,999
1989,03,25,1030,285, 5.1,  6.7,999
1989,03,25,1100,296, 5.2,  5.9,999
1989,03,25,1130,301, 5.2,  6.1,999
1989,03,25,1200,300, 5.2,  6.2,999
1989,03,25,1230,295, 5.2,  6.4,999
1989,03,25,1300,286, 5.1,  6.3,999
1989,03,25,1330,283, 5.1,  6.3,999
1989,03,25,1400,282, 4.8,  6.4,999
1989,03,25,1430,276, 4.8,  6.4,999
1989,03,25,1500,272, 5.1,  6.4,999
1989,03,25,1530,270, 5.1,  6.6,999
1989,03,25,1600,271, 4.8,  6.5,999
1989,03,25,1630,275, 4.8,  6.5,999
1989,03,25,1700,276, 5.5,  6.5,999
1989,03,25,1730,282, 5.5,  6.4,999
1989,03,25,1800,272, 5.9,  6.1,999
