,Datum ,NO (Âµg/mÂ³),NO2 (Âµg/mÂ³),Ozon (Âµg/mÂ³),Temperatur (Â°C),Globalstrahlung (W/mÂ²),Niederschlag (mm),Windrichtung (Â°),Windgeschwindigkeit (m/s),Unnamed: 9,Unnamed: 10,NO (Âµg/mÂ³).1,NO Max,NO2 (Âµg/mÂ³).1,NO2 Max,Ozon (Âµg/mÂ³).1,Ozon Max,Temperatur (Â°C).1,Globalstrahlung (W/mÂ²).1,Niederschlag (mm).1,Temperatur (Â°C).2,Temperatur (Â°C).3,Ozon-8h-Mittel 12-20h,Unnamed: 23,Wind-G mittel (m/s),Wind-G Max,NO2 (ppb)
16248,2020-04-12 12:00:00,14.0,33.8,20.7,5.3,74.0,0.035,153.0,1.5,,,,,,,,,,,,,,,40.7,,,16.784750041049616
16249,2020-04-12 12:30:00,8.6,28.7,28.5,5.8,66.0,0.0,132.0,1.4,,,,,,,,,,,,,,,39.8,,,14.277731747000535
16250,2020-04-12 13:00:00,10.0,32.7,25.3,5.9,67.0,0.0,142.0,1.4,,,,,,,,,,,,,,,38.5,,,16.27349126406907
16251,2020-04-12 13:30:00,3.6,26.0,32.6,6.1,49.0,0.205,122.0,1.4,,,,,,,,,,,,,,,37.5,,,12.948441092761042
16252,2020-04-12 14:00:00,13.9,33.8,23.5,5.5,44.0,0.385,110.0,0.6,,,,,,,,,,,,,,,36.2,,,16.796805885934553
16253,2020-04-12 14:30:00,31.4,44.4,9.8,5.2,66.0,0.005,168.0,1.2,,,,,,,,,,,,,,,33.9,,,22.04068822680939
16254,2020-04-12 15:00:00,20.6,42.7,9.4,5.0,40.0,0.0,170.0,1.3,,,,,,,,,,,,,,,31.6,,,21.181557688992267
16255,2020-04-12 15:30:00,21.7,40.1,10.5,5.0,25.0,0.0,153.0,0.9,,,,,,,,,,,,,,,29.7,,,19.891814129475172
16256,2020-04-12 16:00:00,13.4,36.1,9.7,4.7,20.0,0.0,142.0,0.9,,,,,,,,,,,,,,,27.5,,,17.888278949137657
16257,2020-04-12 16:30:00,15.0,37.4,11.1,4.8,13.0,0.0,148.0,0.9,,,,,,,,,,,,,,,25.6,,,18.539125149068475
16258,2020-04-12 17:00:00,8.9,35.0,13.6,4.8,8.0,0.0,148.0,0.9,,,,,,,,,,,,,,,23.7,,,17.34944866891435
16259,2020-04-12 17:30:00,7.2,29.8,18.0,4.9,8.0,0.0,137.0,1.1,,,,,,,,,,,,,,,22.2,,,14.777130854086879
16260,2020-04-12 18:00:00,7.0,28.7,18.1,4.7,8.0,0.0,144.0,0.8,,,,,,,,,,,,,,,20.5,,,14.221429524660685
16261,2020-04-12 18:30:00,13.4,34.4,10.7,4.5,8.0,0.0,154.0,1.1,,,,,,,,,,,,,,,18.4,,,17.033624767927215
16262,2020-04-12 19:00:00,11.4,32.4,9.3,4.3,8.0,0.0,159.0,1.0,,,,,,,,,,,,,,,16.9,,,16.031741256173024
16263,2020-04-12 19:30:00,4.2,28.2,10.4,4.0,8.0,0.0,100.0,1.1,,,,,,,,,,,,,,,16.3,,,13.93846493462103
16264,2020-04-12 20:00:00,0.6,25.7,10.6,3.9,8.0,0.0,101.0,2.3,,,,,,,,,,,,,,,15.7,,,12.698202057993358
16265,2020-04-12 20:30:00,0.7,27.3,9.5,3.5,8.0,0.0,99.0,2.2,,,,,,,,,,,,,,,14.5,,,13.469276776107284
16266,2020-04-12 21:00:00,0.7,25.2,15.3,3.9,8.0,0.0,88.0,1.2,,,,,,,,,,,,,,,13.9,,,12.451155325347573
16267,2020-04-12 21:30:00,5.3,27.7,16.0,4.3,8.0,0.0,127.0,0.7,,,,,,,,,,,,,,,12.8,,,13.706149160370149
16268,2020-04-12 22:00:00,1.9,27.8,11.7,3.9,8.0,0.0,137.0,0.9,,,,,,,,,,,,,,,12.1,,,13.735798335105656
16269,2020-04-12 22:30:00,6.6,30.6,8.7,3.9,8.0,0.0,185.0,0.4,,,,,,,,,,,,,,,12,,,15.119260037922054
16270,2020-04-12 23:00:00,5.9,31.2,5.8,3.8,8.0,0.0,121.0,0.5,,,,,,,,,,,,,,,11.8,,,15.410151880996258
16271,2020-04-12 23:30:00,7.0,35.8,3.0,3.7,8.0,0.0,317.0,0.6,,,,,,,,,,,,,,,11.3,,,17.675776848950623
16272,2020-05-12 00:00:00,10.3,35.0,3.0,3.4,8.0,0.0,214.0,0.3,,,,,,,,,,,,,,,10.9,,,17.262061627588636
16273,2020-05-12 00:30:00,5.1,29.2,2.9,3.4,8.0,0.0,125.0,0.4,,,,,,,,,,,,,,,10.4,,,14.401491415016807
16274,2020-05-12 01:00:00,11.3,34.0,2.6,3.0,8.0,0.21,351.0,0.6,,,,,,,,,,,,,,,9.7,,,16.74460550430999
16275,2020-05-12 01:30:00,9.8,37.5,2.6,2.9,8.0,0.31,287.0,0.5,,,,,,,,,,,,,,,8.8,,,18.46162711068462
16276,2020-05-12 02:00:00,13.3,36.2,2.8,2.7,8.0,1.045,288.0,0.7,,,,,,,,,,,,,,,7.8,,,17.8087121563061
16277,2020-05-12 02:30:00,9.6,34.8,,2.5,8.0,1.125,293.0,0.8,,,,,,,,,,,,,,,7.6,,,17.1075649053428
16278,2020-05-12 03:00:00,10.8,33.2,2.2,2.3,8.0,0.9,305.0,0.7,,,,,,,,,,,,,,,7.1,,,16.309168361247046
16279,2020-05-12 03:30:00,9.5,31.9,2.1,2.2,8.0,0.525,331.0,0.4,,,,,,,,,,,,,,,6.6,,,15.664867272370623
16280,2020-05-12 04:00:00,11.3,32.8,2.2,2.2,8.0,0.39,143.0,0.5,,,,,,,,,,,,,,,6,,,16.106822775352864
16281,2020-05-12 04:30:00,10.5,33.8,2.2,2.3,8.0,0.2,157.0,0.8,,,,,,,,,,,,,,,5.5,,,16.603912367775607
16282,2020-05-12 05:00:00,12.8,32.8,2.1,2.4,8.0,0.31,158.0,0.6,,,,,,,,,,,,,,,4.7,,,16.11852193843647
16283,2020-05-12 05:30:00,11.0,32.1,2.0,2.5,8.0,0.425,124.0,0.5,,,,,,,,,,,,,,,3.7,,,15.780253835100691
16284,2020-05-12 06:00:00,5.8,35.3,2.9,3.0,8.0,0.105,150.0,0.9,,,,,,,,,,,,,,,3.1,,,17.384840420651255
16285,2020-05-12 06:30:00,5.6,35.2,4.2,3.3,8.0,0.07,166.0,1.2,,,,,,,,,,,,,,,2.8,,,17.354424380042893
16286,2020-05-12 07:00:00,3.7,34.7,6.3,3.5,8.0,0.03,158.0,1.2,,,,,,,,,,,,,,,2.9,,,17.12028952860523
16287,2020-05-12 07:30:00,0.9,27.7,21.1,3.7,8.0,0.015,154.0,1.5,,,,,,,,,,,,,,,4.1,,,13.676508902679673
16288,2020-05-12 08:00:00,0.4,22.6,32.5,3.8,8.0,0.0,156.0,1.8,,,,,,,,,,,,,,,6,,,11.162481811234468
16289,2020-05-12 08:30:00,12.1,26.4,35.7,3.8,12.0,0.0,153.0,1.2,,,,,,,,,,,,,,,8.2,,,13.039359283919909
16290,2020-05-12 09:00:00,0.5,20.2,41.6,3.8,25.0,0.005,141.0,0.8,,,,,,,,,,,,,,,10.8,,,9.977085512696295
16291,2020-05-12 09:30:00,4.4,27.7,33.3,3.6,37.0,0.0,155.0,0.7,,,,,,,,,,,,,,,12.9,,,13.671568859731263
16292,2020-05-12 10:00:00,0.9,22.5,39.2,4.0,37.0,0.0,145.0,0.7,,,,,,,,,,,,,,,15.3,,,11.12111563932529
16293,2020-05-12 10:30:00,1.2,18.6,44.0,4.3,86.0,0.0,104.0,0.6,,,,,,,,,,,,,,,17.1,,,9.203407017432665
16294,2020-05-12 11:00:00,1.3,16.7,47.9,4.6,106.0,0.0,132.0,0.9,,,,,,,,,,,,,,,20,,,8.272208921656931
16295,2020-05-12 11:30:00,4.8,26.9,37.5,4.8,106.0,0.0,159.0,0.9,,,,,,,,,,,,,,,22.2,,,13.334290548394168
16296,2020-05-12 12:00:00,4.8,27.6,35.0,5.0,108.0,0.0,149.0,1.0,,,,,,,,,,,,,,,24.2,,,13.691123939489147
16297,2020-05-12 12:30:00,1.8,19.6,43.3,5.0,103.0,0.0,126.0,1.3,,,,,,,,,,,,,,,26.8,,,9.72268221789809
16298,2020-05-12 13:00:00,1.0,15.6,43.9,4.9,98.0,0.0,101.0,1.1,,,,,,,,,,,,,,,29.4,,,7.735679239052191
16299,2020-05-12 13:30:00,1.4,15.0,42.2,4.5,96.0,0.0,108.0,1.9,,,,,,,,,,,,,,,31.9,,,7.42745266043338
16300,2020-05-12 14:00:00,2.3,19.9,31.2,4.4,86.0,0.0,118.0,2.2,,,,,,,,,,,,,,,33.7,,,9.850204878918388
16301,2020-05-12 14:30:00,2.3,19.2,34.5,4.5,81.0,0.0,114.0,1.7,,,,,,,,,,,,,,,35.6,,,9.507139405354724
16302,2020-05-12 15:00:00,1.7,15.9,41.5,4.8,75.0,0.0,120.0,1.9,,,,,,,,,,,,,,,37.8,,,7.881606681021089
16303,2020-05-12 15:30:00,3.3,17.3,45.4,5.0,54.0,0.0,141.0,1.2,,,,,,,,,,,,,,,39.3,,,8.58175522294066
16304,2020-05-12 16:00:00,5.1,20.8,43.1,5.1,23.0,0.0,179.0,1.1,,,,,,,,,,,,,,,40,,,10.321657966870577
16305,2020-05-12 16:30:00,4.7,19.4,44.8,5.1,12.0,0.0,164.0,1.2,,,,,,,,,,,,,,,40.5,,,9.626930988331209
16306,2020-05-12 17:00:00,6.7,20.6,39.1,4.9,9.0,0.0,145.0,1.2,,,,,,,,,,,,,,,40.4,,,10.215063610543279
16307,2020-05-12 17:30:00,0.9,16.1,42.6,5.0,8.0,0.0,143.0,1.5,,,,,,,,,,,,,,,41,,,7.986488964702003
16308,2020-05-12 18:00:00,0.8,15.9,43.0,5.0,8.0,0.0,143.0,2.3,,,,,,,,,,,,,,,41.2,,,7.887277921662227
16309,2020-05-12 18:30:00,0.3,14.8,44.1,5.1,8.0,0.0,138.0,2.3,,,,,,,,,,,,,,,41.2,,,7.344256630273295
16310,2020-05-12 19:00:00,3.3,21.5,36.5,5.0,8.0,0.0,171.0,1.3,,,,,,,,,,,,,,,40.5,,,10.665187126775965
16311,2020-05-12 19:30:00,3.5,16.3,45.9,5.5,8.0,0.0,137.0,1.5,,,,,,,,,,,,,,,41,,,8.100234791145953
16312,2020-05-12 20:00:00,0.0,13.3,45.9,5.5,8.0,0.0,120.0,2.3,,,,,,,,,,,,,,,41.7,,,6.6093940320393365
16313,2020-05-12 20:30:00,2.5,16.2,39.2,5.3,8.0,0.0,136.0,1.5,,,,,,,,,,,,,,,41.4,,,8.044761853994196
16314,2020-05-12 21:00:00,0.6,15.1,39.3,5.2,8.0,0.0,101.0,1.2,,,,,,,,,,,,,,,41.1,,,7.495819644703194
16315,2020-05-12 21:30:00,4.7,20.4,34.4,5.2,8.0,0.0,318.0,1.3,,,,,,,,,,,,,,,40.7,,,10.126802698804315
16316,2020-05-12 22:00:00,4.5,29.1,24.0,4.8,8.0,0.0,292.0,0.6,,,,,,,,,,,,,,,40.2,,,14.424827321868786
16317,2020-05-12 22:30:00,12.7,41.1,10.7,4.6,8.0,0.0,283.0,0.9,,,,,,,,,,,,,,,38.7,,,20.35855010060478
16318,2020-05-12 23:00:00,13.6,49.7,3.4,4.1,8.0,0.0,307.0,0.5,,,,,,,,,,,,,,,36.3,,,24.574172310517124
16319,2020-05-12 23:30:00,16.6,47.1,3.1,4.1,8.0,0.035,244.0,0.7,,,,,,,,,,,,,,,33.7,,,23.288601928075582
16320,2020-06-12 00:00:00,16.3,44.4,2.6,4.0,8.0,0.04,118.0,0.4,,,,,,,,,,,,,,,31.2,,,21.945668194935237
16321,2020-06-12 00:30:00,23.6,45.2,2.8,4.0,8.0,0.095,169.0,0.5,,,,,,,,,,,,,,,28.5,,,22.341085639889027
16322,2020-06-12 01:00:00,11.3,41.7,3.4,4.1,8.0,0.16,164.0,0.5,,,,,,,,,,,,,,,26.3,,,20.618571133773923
16323,2020-06-12 01:30:00,,,3.0,3.7,8.0,0.075,287.0,1.2,,,,,,,,,,,,,,,23.8,,,
16324,2020-06-12 02:00:00,16.3,40.5,2.4,3.6,8.0,0.015,317.0,0.9,,,,,,,,,,,,,,,21.3,,,19.98911692487784
16325,2020-06-12 02:30:00,3.4,34.3,3.0,3.4,8.0,0.05,339.0,0.8,,,,,,,,,,,,,,,18.7,,,16.91682039503686
16326,2020-06-12 03:00:00,2.6,32.7,3.4,3.3,8.0,0.055,287.0,0.9,,,,,,,,,,,,,,,16.7,,,16.121865830323937
16327,2020-06-12 03:30:00,1.3,30.6,,3.3,8.0,0.03,317.0,0.7,,,,,,,,,,,,,,,14.7,,,15.086516648560016
16328,2020-06-12 04:00:00,2.0,27.2,6.4,3.3,8.0,0.145,300.0,1.0,,,,,,,,,,,,,,,12.1,,,13.410237020942235
16329,2020-06-12 04:30:00,0.1,20.7,12.5,3.3,8.0,0.285,315.0,0.9,,,,,,,,,,,,,,,10.3,,,10.20558479167295
16330,2020-06-12 05:00:00,0.7,18.5,17.3,3.2,8.0,0.01,308.0,1.2,,,,,,,,,,,,,,,8.8,,,9.117633961257972
16331,2020-06-12 05:30:00,1.5,17.9,17.7,3.2,8.0,0.005,308.0,0.6,,,,,,,,,,,,,,,7.7,,,8.821926913865822
16332,2020-06-12 06:00:00,1.4,18.5,15.4,3.2,8.0,0.0,317.0,1.0,,,,,,,,,,,,,,,7.1,,,9.117633961257972
16333,2020-06-12 06:30:00,1.2,17.6,15.5,3.1,8.0,0.0,316.0,1.5,,,,,,,,,,,,,,,7.5,,,8.670934590318048
16334,2020-06-12 07:00:00,1.6,17.7,16.5,3.0,8.0,0.0,313.0,1.7,,,,,,,,,,,,,,,8.3,,,8.717044630184908
16335,2020-06-12 07:30:00,3.4,18.4,14.4,2.9,8.0,0.0,320.0,1.4,,,,,,,,,,,,,,,9.1,,,9.058505035642588
16336,2020-06-12 08:00:00,2.5,19.8,11.7,2.9,8.0,0.0,309.0,1.0,,,,,,,,,,,,,,,9.7,,,9.747739114441481
16337,2020-06-12 08:30:00,1.6,21.0,9.7,2.9,9.0,0.0,312.0,1.0,,,,,,,,,,,,,,,10.2,,,10.338511181983389
16338,2020-06-12 09:00:00,5.5,22.2,8.5,3.0,12.0,0.0,309.0,0.7,,,,,,,,,,,,,,,10.5,,,10.933242417520054
16339,2020-06-12 09:30:00,7.3,23.4,7.4,3.0,16.0,0.0,287.0,1.0,,,,,,,,,,,,,,,10.8,,,11.524228494142758
16340,2020-06-12 10:00:00,17.0,26.3,6.9,3.0,19.0,0.0,296.0,0.8,,,,,,,,,,,,,,,11.1,,,12.952444845980965
16341,2020-06-12 10:30:00,12.8,25.6,6.8,3.2,26.0,0.0,297.0,0.8,,,,,,,,,,,,,,,11.3,,,12.616834022065087
16342,2020-06-12 11:00:00,13.3,26.9,7.2,3.2,30.0,0.0,296.0,0.9,,,,,,,,,,,,,,,11.6,,,13.257532624748077
16343,2020-06-12 11:30:00,9.1,23.9,10.5,3.3,28.0,0.0,272.0,1.2,,,,,,,,,,,,,,,11.5,,,11.783259735313214
16344,2020-06-12 12:00:00,11.9,28.1,6.8,3.5,25.0,0.16,195.0,0.5,,,,,,,,,,,,,,,11.6,,,13.863980857458415
16345,2020-06-12 12:30:00,10.3,26.3,8.5,3.6,38.0,0.155,164.0,0.7,,,,,,,,,,,,,,,11.3,,,12.980587040105858
16346,2020-06-12 13:00:00,7.1,26.4,9.9,3.9,44.0,0.05,111.0,0.5,,,,,,,,,,,,,,,10.8,,,13.044067483697456
16347,2020-06-12 13:30:00,10.9,30.2,9.4,4.0,32.0,0.015,164.0,0.8,,,,,,,,,,,,,,,10.3,,,14.927008547005498
16348,2020-06-12 14:00:00,8.4,28.7,11.4,4.3,47.0,0.005,168.0,0.5,,,,,,,,,,,,,,,10.1,,,14.20095598926438
16349,2020-06-12 14:30:00,9.7,28.2,14.4,4.5,37.0,0.005,187.0,0.8,,,,,,,,,,,,,,,10,,,13.963611001614753
16350,2020-06-12 15:00:00,3.2,23.4,17.9,4.5,27.0,0.0,187.0,0.8,,,,,,,,,,,,,,,10.1,,,11.586826150276071
16351,2020-06-12 15:30:00,4.0,26.5,14.3,4.6,21.0,0.0,163.0,0.9,,,,,,,,,,,,,,,10.1,,,13.126559067299919
16352,2020-06-12 16:00:00,1.7,25.8,13.4,4.7,15.0,0.0,123.0,0.4,,,,,,,,,,,,,,,10.2,,,12.784420966419711
16353,2020-06-12 16:30:00,7.7,32.6,8.3,4.8,9.0,0.0,168.0,0.6,,,,,,,,,,,,,,,10.1,,,16.159772188760222
16354,2020-06-12 17:00:00,5.2,32.6,6.5,4.9,8.0,0.0,167.0,1.1,,,,,,,,,,,,,,,10,,,16.165586102121885
16355,2020-06-12 17:30:00,3.7,29.5,6.9,4.8,8.0,0.085,156.0,0.9,,,,,,,,,,,,,,,9.9,,,14.623106735227806
16356,2020-06-12 18:00:00,4.8,31.0,6.3,4.8,8.0,0.355,168.0,0.6,,,,,,,,,,,,,,,9.9,,,15.366654535324134
16357,2020-06-12 18:30:00,4.4,31.2,6.9,4.7,8.0,0.31,181.0,0.6,,,,,,,,,,,,,,,9.9,,,15.460230005902904
16358,2020-06-12 19:00:00,2.8,30.1,7.5,4.6,8.0,0.26,184.0,0.7,,,,,,,,,,,,,,,9.9,,,14.909789733046322
16359,2020-06-12 19:30:00,2.9,29.2,6.1,4.6,8.0,0.275,184.0,0.6,,,,,,,,,,,,,,,9.7,,,14.463982066609722
16360,2020-06-12 20:00:00,5.4,30.9,3.9,4.6,8.0,0.265,169.0,0.3,,,,,,,,,,,,,,,9.5,,,15.306063214323302
16361,2020-06-12 20:30:00,6.9,30.5,3.0,4.5,8.0,0.045,178.0,0.6,,,,,,,,,,,,,,,9.1,,,15.102487076214537
16362,2020-06-12 21:00:00,5.6,29.8,2.9,4.5,8.0,0.125,186.0,0.5,,,,,,,,,,,,,,,8.7,,,14.755872618727647
16363,2020-06-12 21:30:00,4.1,29.0,3.5,4.4,8.0,0.795,180.0,0.8,,,,,,,,,,,,,,,8.3,,,14.354569924051923
16364,2020-06-12 22:00:00,4.8,29.3,5.8,4.4,8.0,0.785,234.0,0.5,,,,,,,,,,,,,,,8,,,14.503065474990391
16365,2020-06-12 22:30:00,2.7,29.2,5.6,4.4,8.0,0.8,175.0,0.7,,,,,,,,,,,,,,,7.4,,,14.4535669580109
16366,2020-06-12 23:00:00,2.1,29.1,5.2,4.2,8.0,0.635,180.0,1.0,,,,,,,,,,,,,,,6.6,,,14.393689000612726
16367,2020-06-12 23:30:00,1.2,26.8,6.5,4.2,8.0,0.355,181.0,0.7,,,,,,,,,,,,,,,6.1,,,13.256043478227529
16368,2020-07-12 00:00:00,1.1,26.1,6.6,4.2,8.0,0.225,185.0,0.7,,,,,,,,,,,,,,,5.7,,,12.909803536632033
16369,2020-07-12 00:30:00,1.7,25.3,6.9,4.1,8.0,0.305,179.0,0.8,,,,,,,,,,,,,,,5.6,,,12.509588721450365
16370,2020-07-12 01:00:00,0.9,23.8,7.7,4.1,8.0,0.425,192.0,0.8,,,,,,,,,,,,,,,5.7,,,11.767913500811016
16371,2020-07-12 01:30:00,1.6,25.2,6.6,4.1,8.0,0.225,171.0,0.7,,,,,,,,,,,,,,,5.7,,,12.460143706741075
16372,2020-07-12 02:00:00,0.4,23.2,7.9,4.1,8.0,0.07,185.0,0.8,,,,,,,,,,,,,,,5.8,,,11.471243412555276
16373,2020-07-12 02:30:00,0.4,23.2,7.2,4.1,8.0,0.27,190.0,0.8,,,,,,,,,,,,,,,5.8,,,11.471243412555276
16374,2020-07-12 03:00:00,0.2,21.5,8.2,4.0,8.0,0.315,178.0,1.0,,,,,,,,,,,,,,,5.9,,,10.626843833133053
16375,2020-07-12 03:30:00,0.3,22.5,8.4,4.0,8.0,0.1,170.0,0.9,,,,,,,,,,,,,,,6,,,11.12111563932529
16376,2020-07-12 04:00:00,0.4,21.4,9.5,3.9,8.0,0.215,173.0,1.2,,,,,,,,,,,,,,,6.3,,,10.573600157239605
16377,2020-07-12 04:30:00,0.5,18.2,,3.7,8.0,0.395,171.0,1.3,,,,,,,,,,,,,,,6.6,,,8.986009459522384
16378,2020-07-12 05:00:00,0.7,16.8,14.8,3.6,8.0,0.185,165.0,1.3,,,,,,,,,,,,,,,7.4,,,8.291781835504883
16379,2020-07-12 05:30:00,0.9,17.0,17.2,3.6,8.0,0.075,160.0,1.3,,,,,,,,,,,,,,,8.3,,,8.390493524022798
16380,2020-07-12 06:00:00,3.7,21.9,15.8,3.6,8.0,0.09,163.0,1.3,,,,,,,,,,,,,,,8.9,,,10.80892989271172
16381,2020-07-12 06:30:00,4.0,25.2,15.4,3.6,8.0,0.095,167.0,1.5,,,,,,,,,,,,,,,9.6,,,12.437672753257322
16382,2020-07-12 07:00:00,4.4,26.9,16.0,3.7,8.0,0.36,162.0,1.6,,,,,,,,,,,,,,,10.3,,,13.28151947588748
16383,2020-07-12 07:30:00,7.2,30.5,13.1,3.9,8.0,0.215,169.0,1.4,,,,,,,,,,,,,,,10.8,,,15.069850691392894
16384,2020-07-12 08:00:00,8.9,34.3,8.7,4.0,8.0,0.16,166.0,1.4,,,,,,,,,,,,,,,10.9,,,16.953522952393662
16385,2020-07-12 08:30:00,10.1,33.3,8.4,4.1,14.0,0.085,168.0,1.2,,,,,,,,,,,,,,,11,,,16.465189898193564
16386,2020-07-12 09:00:00,11.9,33.9,7.3,4.1,23.0,0.05,167.0,1.3,,,,,,,,,,,,,,,11,,,16.761859986449302
16387,2020-07-12 09:30:00,14.3,32.3,8.2,4.2,61.0,0.02,171.0,1.2,,,,,,,,,,,,,,,11.1,,,15.976500162192133
16388,2020-07-12 10:00:00,17.1,30.4,9.4,4.4,69.0,0.015,170.0,1.3,,,,,,,,,,,,,,,11.2,,,15.047549161764774
16389,2020-07-12 10:30:00,12.2,27.9,12.1,4.5,63.0,0.005,164.0,1.0,,,,,,,,,,,,,,,11.5,,,13.815061948406084
16390,2020-07-12 11:00:00,17.7,29.5,14.7,4.7,89.0,0.0,179.0,0.7,,,,,,,,,,,,,,,11.9,,,14.617845678658195
16391,2020-07-12 11:30:00,10.8,27.0,18.7,4.9,109.0,0.0,163.0,1.1,,,,,,,,,,,,,,,12.6,,,13.38867560605187
16392,2020-07-12 12:00:00,5.5,21.7,24.4,5.2,122.0,0.0,157.0,1.3,,,,,,,,,,,,,,,13.6,,,10.77213816490459
16393,2020-07-12 12:30:00,4.2,22.0,25.0,5.2,101.0,0.005,157.0,1.5,,,,,,,,,,,,,,,14.3,,,10.921061734004653
16394,2020-07-12 13:00:00,6.5,21.2,26.2,5.5,122.0,0.03,149.0,0.9,,,,,,,,,,,,,,,15,,,10.53527469768676
16395,2020-07-12 13:30:00,9.7,25.7,24.9,5.8,113.0,0.0,173.0,1.2,,,,,,,,,,,,,,,15.5,,,12.785285919787935
16396,2020-07-12 14:00:00,10.0,26.7,25.3,5.9,114.0,0.0,175.0,1.1,,,,,,,,,,,,,,,16.1,,,13.28752956423988
16397,2020-07-12 14:30:00,5.7,25.8,26.3,5.9,58.0,0.0,170.0,0.9,,,,,,,,,,,,,,,16.8,,,12.839635309265503
16398,2020-07-12 15:00:00,5.8,24.3,27.1,6.0,71.0,0.0,179.0,0.9,,,,,,,,,,,,,,,17.5,,,12.09747856819436
16399,2020-07-12 15:30:00,4.9,28.3,21.0,5.9,48.0,0.0,163.0,0.7,,,,,,,,,,,,,,,18,,,14.083786017527665
16400,2020-07-12 16:00:00,6.5,37.1,12.1,5.9,19.0,0.0,164.0,0.7,,,,,,,,,,,,,,,18.2,,,18.463196510610473
16401,2020-07-12 16:30:00,2.0,34.1,10.8,5.8,15.0,0.0,119.0,0.5,,,,,,,,,,,,,,,18.3,,,16.964134235983213
16402,2020-07-12 17:00:00,2.7,31.7,13.5,5.6,9.0,0.0,120.0,0.7,,,,,,,,,,,,,,,18.7,,,15.758870761110993
16403,2020-07-12 17:30:00,0.8,27.5,19.1,5.4,8.0,0.0,102.0,0.5,,,,,,,,,,,,,,,19.4,,,13.661135917042376
16404,2020-07-12 18:00:00,6.2,31.0,18.1,5.2,8.0,0.0,153.0,0.6,,,,,,,,,,,,,,,20,,,15.388768807006556
16405,2020-07-12 18:30:00,5.8,35.7,13.7,5.1,8.0,0.0,161.0,0.7,,,,,,,,,,,,,,,20.1,,,17.715537952753827
16406,2020-07-12 19:00:00,7.6,39.2,7.8,4.7,8.0,0.0,176.0,0.7,,,,,,,,,,,,,,,19.6,,,19.42439154587801
16407,2020-07-12 19:30:00,10.4,33.6,12.4,4.2,8.0,0.0,126.0,0.7,,,,,,,,,,,,,,,19.2,,,16.619517196583768
16408,2020-07-12 20:00:00,1.1,27.4,22.7,4.2,8.0,0.0,116.0,1.5,,,,,,,,,,,,,,,19.1,,,13.552820571023666
16409,2020-07-12 20:30:00,1.6,26.4,25.9,4.1,8.0,0.0,116.0,1.5,,,,,,,,,,,,,,,19.2,,,13.053483883252555
16410,2020-07-12 21:00:00,1.2,31.5,18.0,3.9,8.0,0.0,132.0,1.1,,,,,,,,,,,,,,,18.7,,,15.563944156684466
16411,2020-07-12 21:30:00,0.7,28.6,19.6,3.9,8.0,0.0,133.0,1.0,,,,,,,,,,,,,,,18.3,,,14.131073107338912
16412,2020-07-12 22:00:00,0.1,17.4,31.6,3.7,8.0,0.0,102.0,1.9,,,,,,,,,,,,,,,18.7,,,8.59102003273019
16413,2020-07-12 22:30:00,0.0,13.3,40.7,3.3,8.0,0.0,106.0,2.7,,,,,,,,,,,,,,,19.6,,,6.557211484504843
16414,2020-07-12 23:00:00,0.1,11.2,44.7,3.0,8.0,0.0,109.0,3.2,,,,,,,,,,,,,,,20.7,,,5.515870048478585
16415,2020-07-12 23:30:00,0.0,10.2,46.2,3.1,8.0,0.0,105.0,2.8,,,,,,,,,,,,,,,22.3,,,5.025200728479778
16416,2020-08-12 00:00:00,0.0,11.1,44.6,3.0,8.0,0.0,91.0,2.3,,,,,,,,,,,,,,,24.3,,,5.466621208760027
16417,2020-08-12 00:30:00,0.0,9.8,50.3,2.8,8.0,0.0,94.0,2.3,,,,,,,,,,,,,,,26.8,,,4.822890810765735
16418,2020-08-12 01:00:00,0.0,8.7,50.7,2.9,8.0,0.0,91.0,2.7,,,,,,,,,,,,,,,29.1,,,4.283097489678831
16419,2020-08-12 01:30:00,0.0,8.4,,3.0,8.0,0.0,96.0,2.3,,,,,,,,,,,,,,,29.8,,,4.13690253635894
16420,2020-08-12 02:00:00,0.0,7.9,50.1,3.0,8.0,0.0,96.0,2.8,,,,,,,,,,,,,,,31.9,,,3.8906583377661454
16421,2020-08-12 02:30:00,0.0,8.1,47.5,2.9,8.0,0.0,93.0,3.1,,,,,,,,,,,,,,,34.2,,,3.9877114559078786
16422,2020-08-12 03:00:00,0.0,8.3,45.1,3.1,8.0,0.0,95.0,2.6,,,,,,,,,,,,,,,36.7,,,4.089133926115898
16423,2020-08-12 03:30:00,0.0,9.2,42.5,3.0,8.0,0.0,98.0,2.4,,,,,,,,,,,,,,,38.7,,,4.530893254107409
16424,2020-08-12 04:00:00,0.0,9.1,41.8,3.0,8.0,0.0,89.0,2.6,,,,,,,,,,,,,,,40,,,4.4816444143888505
16425,2020-08-12 04:30:00,0.0,9.4,41.3,2.9,8.0,0.0,118.0,1.4,,,,,,,,,,,,,,,41,,,4.627714529078279
16426,2020-08-12 05:00:00,0.0,9.3,39.9,2.8,8.0,0.0,100.0,2.2,,,,,,,,,,,,,,,42.4,,,4.576824953073605
16427,2020-08-12 05:30:00,0.0,8.8,42.4,3.2,8.0,0.0,107.0,2.5,,,,,,,,,,,,,,,44,,,4.3370366950848735
